;id;dish_id;sale_id;quantity
16319;12640;55;6320;3
6320;12641;46;6321;1
16320;12642;54;6321;2
6321;12643;20;6322;2
16321;12644;15;6322;1
6322;12645;18;6323;3
16322;12646;45;6323;2
6323;12647;8;6324;1
16323;12648;29;6324;3
6324;12649;4;6325;1
16324;12650;21;6325;2
16325;12651;22;6326;1
6325;12652;7;6326;3
16326;12653;54;6327;1
6326;12654;4;6327;3
6327;12655;1;6328;1
16327;12656;68;6328;1
6328;12657;39;6329;2
16328;12658;22;6329;2
16329;12659;11;6330;1
6329;12660;12;6330;3
6330;12661;71;6331;1
16330;12662;21;6331;1
6331;12663;18;6332;3
16331;12664;47;6332;1
6332;12665;28;6333;3
16332;12666;38;6333;2
16333;12667;31;6334;3
6333;12668;35;6334;3
6334;12669;34;6335;2
16334;12670;40;6335;1
6335;12671;47;6336;3
16335;12672;50;6336;1
16336;12673;18;6337;3
6336;12674;38;6337;2
6337;12675;29;6338;3
16337;12676;34;6338;1
16338;12677;65;6339;3
6338;12678;55;6339;3
16339;12679;57;6340;3
6339;12680;16;6340;1
16340;12681;33;6341;3
6340;12682;48;6341;2
16341;12683;69;6342;3
6341;12684;29;6342;2
6342;12685;70;6343;2
16342;12686;20;6343;1
6343;12687;9;6344;2
16343;12688;5;6344;2
6344;12689;13;6345;2
16344;12690;9;6345;3
16345;12691;33;6346;3
6345;12692;59;6346;3
16346;12693;6;6347;2
6346;12694;69;6347;2
6347;12695;5;6348;3
16347;12696;2;6348;1
16348;12697;69;6349;3
6348;12698;56;6349;3
16349;12699;10;6350;3
6349;12700;56;6350;3
6350;12701;3;6351;2
16350;12702;56;6351;1
6351;12703;45;6352;3
16351;12704;67;6352;3
6352;12705;71;6353;3
16352;12706;32;6353;1
6353;12707;30;6354;3
16353;12708;63;6354;1
16354;12709;40;6355;3
6354;12710;57;6355;3
16355;12711;10;6356;2
6355;12712;4;6356;3
16356;12713;55;6357;3
6356;12714;71;6357;2
16357;12715;57;6358;2
6357;12716;29;6358;1
16358;12717;10;6359;3
6358;12718;13;6359;3
16359;12719;48;6360;1
6359;12720;52;6360;2
6360;12721;60;6361;2
16360;12722;51;6361;3
16361;12723;36;6362;1
6361;12724;62;6362;3
6362;12725;30;6363;1
16362;12726;6;6363;2
16363;12727;69;6364;1
6363;12728;67;6364;1
16364;12729;48;6365;2
6364;12730;10;6365;1
16365;12731;22;6366;2
6365;12732;3;6366;1
6366;12733;54;6367;3
16366;12734;39;6367;1
16367;12735;59;6368;2
6367;12736;45;6368;1
16368;12737;69;6369;2
6368;12738;56;6369;2
16369;12739;33;6370;2
6369;12740;43;6370;3
6370;12741;37;6371;3
16370;12742;24;6371;2
16371;12743;2;6372;2
6371;12744;23;6372;2
6372;12745;66;6373;2
16372;12746;29;6373;2
6373;12747;41;6374;3
16373;12748;30;6374;3
6374;12749;50;6375;2
16374;12750;4;6375;3
6375;12751;49;6376;1
16375;12752;15;6376;1
16376;12753;24;6377;1
6376;12754;49;6377;1
16377;12755;61;6378;1
6377;12756;23;6378;2
6378;12757;19;6379;3
16378;12758;70;6379;1
6379;12759;38;6380;2
16379;12760;60;6380;1
6380;12761;56;6381;1
16380;12762;41;6381;2
6381;12763;59;6382;1
16381;12764;37;6382;3
16382;12765;62;6383;1
6382;12766;1;6383;3
16383;12767;30;6384;2
6383;12768;7;6384;2
16384;12769;70;6385;3
6384;12770;26;6385;2
16385;12771;47;6386;2
6385;12772;21;6386;1
6386;12773;29;6387;3
16386;12774;15;6387;1
16387;12775;17;6388;3
6387;12776;57;6388;3
6388;12777;68;6389;2
16388;12778;50;6389;3
6389;12779;23;6390;3
16389;12780;28;6390;3
16390;12781;39;6391;3
6390;12782;37;6391;2
6391;12783;60;6392;3
16391;12784;60;6392;1
6392;12785;16;6393;3
16392;12786;38;6393;1
6393;12787;49;6394;2
16393;12788;5;6394;3
16394;12789;53;6395;2
6394;12790;33;6395;1
16395;12791;50;6396;3
6395;12792;29;6396;2
16396;12793;18;6397;1
6396;12794;56;6397;3
6397;12795;14;6398;2
16397;12796;25;6398;1
6398;12797;52;6399;1
16398;12798;1;6399;1
16399;12799;10;6400;1
6399;12800;19;6400;1
6400;12801;44;6401;1
16400;12802;33;6401;2
6401;12803;28;6402;3
16401;12804;45;6402;1
16402;12805;36;6403;2
6402;12806;34;6403;3
6403;12807;64;6404;1
16403;12808;56;6404;3
6404;12809;36;6405;1
16404;12810;35;6405;3
6405;12811;64;6406;1
16405;12812;11;6406;3
16406;12813;31;6407;2
6406;12814;20;6407;2
16407;12815;59;6408;1
6407;12816;25;6408;2
16408;12817;39;6409;1
6408;12818;63;6409;3
16409;12819;47;6410;1
6409;12820;70;6410;3
6410;12821;20;6411;2
16410;12822;41;6411;1
6411;12823;41;6412;1
16411;12824;9;6412;2
6412;12825;2;6413;1
16412;12826;71;6413;2
16413;12827;23;6414;1
6413;12828;19;6414;1
6414;12829;16;6415;2
16414;12830;65;6415;1
6415;12831;63;6416;2
16415;12832;71;6416;1
6416;12833;54;6417;2
16416;12834;41;6417;1
16417;12835;65;6418;1
6417;12836;42;6418;3
6418;12837;65;6419;2
16418;12838;2;6419;2
16419;12839;62;6420;1
6419;12840;31;6420;3
6420;12841;4;6421;2
16420;12842;34;6421;2
6421;12843;14;6422;2
16421;12844;63;6422;2
16422;12845;63;6423;3
6422;12846;36;6423;2
6423;12847;58;6424;3
16423;12848;40;6424;1
6424;12849;28;6425;2
16424;12850;25;6425;3
6425;12851;49;6426;2
16425;12852;47;6426;2
6426;12853;67;6427;1
16426;12854;56;6427;2
6427;12855;41;6428;2
16427;12856;17;6428;1
16428;12857;59;6429;1
6428;12858;65;6429;1
16429;12859;38;6430;1
6429;12860;19;6430;1
16430;12861;50;6431;1
6430;12862;65;6431;3
16431;12863;24;6432;2
6431;12864;54;6432;1
16432;12865;42;6433;3
6432;12866;39;6433;1
6433;12867;20;6434;3
16433;12868;3;6434;3
16434;12869;25;6435;3
6434;12870;55;6435;3
16435;12871;23;6436;1
6435;12872;20;6436;3
6436;12873;27;6437;1
16436;12874;56;6437;1
6437;12875;23;6438;1
16437;12876;19;6438;1
16438;12877;59;6439;2
6438;12878;36;6439;2
16439;12879;15;6440;2
6439;12880;6;6440;1
16440;12881;71;6441;2
6440;12882;63;6441;2
6441;12883;5;6442;3
16441;12884;33;6442;3
6442;12885;10;6443;2
16442;12886;45;6443;2
16443;12887;5;6444;2
6443;12888;36;6444;1
6444;12889;42;6445;3
16444;12890;17;6445;2
6445;12891;4;6446;1
16445;12892;50;6446;2
16446;12893;40;6447;1
6446;12894;11;6447;3
6447;12895;5;6448;3
16447;12896;8;6448;2
6448;12897;53;6449;1
16448;12898;6;6449;3
16449;12899;68;6450;3
6449;12900;34;6450;2
16450;12901;32;6451;3
6450;12902;37;6451;1
16451;12903;38;6452;3
6451;12904;17;6452;1
6452;12905;7;6453;3
16452;12906;61;6453;3
16453;12907;26;6454;2
6453;12908;29;6454;1
16454;12909;42;6455;1
6454;12910;12;6455;2
16455;12911;6;6456;1
6455;12912;49;6456;1
6456;12913;57;6457;1
16456;12914;32;6457;1
6457;12915;2;6458;1
16457;12916;51;6458;3
6458;12917;32;6459;2
16458;12918;50;6459;2
6459;12919;18;6460;3
16459;12920;24;6460;1
6460;12921;4;6461;3
16460;12922;25;6461;2
16461;12923;11;6462;3
6461;12924;28;6462;3
16462;12925;55;6463;1
6462;12926;6;6463;2
16463;12927;26;6464;1
6463;12928;11;6464;1
16464;12929;12;6465;3
6464;12930;12;6465;2
16465;12931;25;6466;3
6465;12932;36;6466;1
6466;12933;33;6467;2
16466;12934;14;6467;3
6467;12935;2;6468;3
16467;12936;13;6468;2
16468;12937;71;6469;2
6468;12938;42;6469;1
16469;12939;53;6470;1
6469;12940;13;6470;2
16470;12941;69;6471;3
6470;12942;43;6471;1
6471;12943;49;6472;2
16471;12944;11;6472;2
16472;12945;54;6473;1
6472;12946;8;6473;2
16473;12947;44;6474;2
6473;12948;45;6474;3
16474;12949;18;6475;2
6474;12950;8;6475;1
16475;12951;53;6476;2
6475;12952;53;6476;1
16476;12953;27;6477;1
6476;12954;42;6477;1
6477;12955;11;6478;1
16477;12956;15;6478;2
16478;12957;38;6479;1
6478;12958;57;6479;3
16479;12959;52;6480;3
6479;12960;63;6480;3
16480;12961;56;6481;3
6480;12962;16;6481;2
16481;12963;34;6482;1
6481;12964;65;6482;3
16482;12965;28;6483;3
6482;12966;42;6483;1
16483;12967;13;6484;3
6483;12968;45;6484;2
16484;12969;21;6485;1
6484;12970;28;6485;2
6485;12971;44;6486;2
16485;12972;56;6486;1
6486;12973;66;6487;1
16486;12974;58;6487;1
6487;12975;44;6488;2
16487;12976;67;6488;3
16488;12977;26;6489;1
6488;12978;33;6489;2
6489;12979;15;6490;3
16489;12980;40;6490;1
6490;12981;2;6491;3
16490;12982;69;6491;3
16491;12983;37;6492;1
6491;12984;54;6492;1
6492;12985;34;6493;2
16492;12986;71;6493;1
6493;12987;1;6494;1
16493;12988;12;6494;3
16494;12989;44;6495;2
6494;12990;24;6495;1
6495;12991;54;6496;2
16495;12992;4;6496;1
16496;12993;20;6497;2
6496;12994;70;6497;3
6497;12995;51;6498;2
16497;12996;4;6498;3
16498;12997;61;6499;3
6498;12998;46;6499;3
6499;12999;42;6500;1
16499;13000;56;6500;3
6500;13001;66;6501;1
16500;13002;53;6501;1
6501;13003;54;6502;2
16501;13004;18;6502;2
6502;13005;71;6503;3
16502;13006;43;6503;3
6503;13007;67;6504;1
16503;13008;60;6504;2
6504;13009;3;6505;2
16504;13010;70;6505;1
6505;13011;32;6506;2
16505;13012;25;6506;3
16506;13013;23;6507;3
6506;13014;42;6507;3
16507;13015;2;6508;3
6507;13016;34;6508;3
16508;13017;1;6509;1
6508;13018;8;6509;3
16509;13019;43;6510;3
6509;13020;13;6510;1
16510;13021;58;6511;2
6510;13022;51;6511;1
16511;13023;26;6512;1
6511;13024;71;6512;2
16512;13025;32;6513;1
6512;13026;34;6513;3
16513;13027;13;6514;1
6513;13028;11;6514;3
16514;13029;41;6515;1
6514;13030;41;6515;2
16515;13031;3;6516;3
6515;13032;54;6516;2
16516;13033;20;6517;1
6516;13034;12;6517;2
16517;13035;2;6518;1
6517;13036;49;6518;1
16518;13037;36;6519;1
6518;13038;59;6519;3
6519;13039;58;6520;2
16519;13040;60;6520;3
16520;13041;11;6521;2
6520;13042;47;6521;2
6521;13043;4;6522;1
16521;13044;12;6522;1
6522;13045;26;6523;1
16522;13046;30;6523;2
6523;13047;70;6524;3
16523;13048;48;6524;2
16524;13049;8;6525;2
6524;13050;43;6525;3
6525;13051;1;6526;1
16525;13052;12;6526;1
6526;13053;50;6527;3
16526;13054;24;6527;3
16527;13055;42;6528;2
6527;13056;40;6528;3
16528;13057;8;6529;2
6528;13058;2;6529;2
16529;13059;27;6530;3
6529;13060;19;6530;2
16530;13061;70;6531;2
6530;13062;22;6531;3
6531;13063;40;6532;3
16531;13064;30;6532;2
16532;13065;59;6533;1
6532;13066;49;6533;3
16533;13067;56;6534;3
6533;13068;36;6534;1
6534;13069;32;6535;3
16534;13070;25;6535;2
6535;13071;68;6536;2
16535;13072;55;6536;3
16536;13073;43;6537;2
6536;13074;10;6537;3
16537;13075;70;6538;1
6537;13076;28;6538;2
6538;13077;48;6539;2
16538;13078;11;6539;2
16539;13079;64;6540;2
6539;13080;61;6540;3
6540;13081;48;6541;3
16540;13082;40;6541;3
16541;13083;15;6542;2
6541;13084;69;6542;1
16542;13085;48;6543;1
6542;13086;37;6543;3
16543;13087;71;6544;1
6543;13088;10;6544;3
16544;13089;48;6545;2
6544;13090;16;6545;1
16545;13091;21;6546;2
6545;13092;68;6546;1
16546;13093;24;6547;1
6546;13094;13;6547;3
16547;13095;69;6548;2
6547;13096;42;6548;3
6548;13097;57;6549;1
16548;13098;44;6549;2
6549;13099;59;6550;2
16549;13100;52;6550;1
6550;13101;63;6551;2
16550;13102;64;6551;1
16551;13103;9;6552;1
6551;13104;55;6552;2
16552;13105;1;6553;1
6552;13106;17;6553;3
6553;13107;70;6554;2
16553;13108;63;6554;2
6554;13109;53;6555;2
16554;13110;18;6555;3
6555;13111;58;6556;1
16555;13112;11;6556;1
6556;13113;49;6557;3
16556;13114;22;6557;2
6557;13115;41;6558;3
16557;13116;13;6558;3
16558;13117;49;6559;2
6558;13118;25;6559;2
6559;13119;31;6560;3
16559;13120;54;6560;2
6560;13121;22;6561;2
16560;13122;51;6561;1
6561;13123;5;6562;1
16561;13124;18;6562;2
6562;13125;36;6563;2
16562;13126;43;6563;3
16563;13127;62;6564;2
6563;13128;38;6564;2
6564;13129;50;6565;2
16564;13130;20;6565;1
6565;13131;11;6566;3
16565;13132;32;6566;1
16566;13133;68;6567;3
6566;13134;3;6567;1
6567;13135;6;6568;2
16567;13136;52;6568;2
16568;13137;57;6569;2
6568;13138;4;6569;1
6569;13139;68;6570;2
16569;13140;19;6570;2
6570;13141;28;6571;3
16570;13142;44;6571;3
6571;13143;2;6572;1
16571;13144;49;6572;1
16572;13145;13;6573;2
6572;13146;25;6573;2
6573;13147;1;6574;3
16573;13148;69;6574;3
16574;13149;32;6575;2
6574;13150;12;6575;3
16575;13151;70;6576;1
6575;13152;64;6576;2
16576;13153;58;6577;3
6576;13154;53;6577;2
16577;13155;15;6578;2
6577;13156;71;6578;2
16578;13157;68;6579;2
6578;13158;49;6579;2
16579;13159;11;6580;3
6579;13160;36;6580;2
16580;13161;67;6581;3
6580;13162;20;6581;3
6581;13163;14;6582;1
16581;13164;59;6582;3
6582;13165;10;6583;2
16582;13166;15;6583;1
6583;13167;57;6584;3
16583;13168;43;6584;3
6584;13169;23;6585;2
16584;13170;41;6585;2
6585;13171;16;6586;2
16585;13172;15;6586;1
6586;13173;41;6587;1
16586;13174;13;6587;1
6587;13175;6;6588;3
16587;13176;27;6588;1
6588;13177;24;6589;2
16588;13178;26;6589;2
6589;13179;19;6590;3
16589;13180;44;6590;2
6590;13181;5;6591;2
16590;13182;21;6591;1
6591;13183;69;6592;2
16591;13184;15;6592;2
6592;13185;38;6593;1
16592;13186;23;6593;2
6593;13187;66;6594;1
16593;13188;66;6594;3
6594;13189;7;6595;2
16594;13190;9;6595;3
6595;13191;1;6596;2
16595;13192;3;6596;1
6596;13193;22;6597;2
16596;13194;11;6597;1
6597;13195;41;6598;3
16597;13196;35;6598;3
6598;13197;31;6599;2
16598;13198;23;6599;1
6599;13199;38;6600;2
16599;13200;55;6600;3
6600;13201;21;6601;3
16600;13202;26;6601;3
6601;13203;59;6602;1
16601;13204;28;6602;1
16602;13205;27;6603;1
6602;13206;35;6603;3
16603;13207;34;6604;2
6603;13208;47;6604;2
16604;13209;21;6605;2
6604;13210;24;6605;2
16605;13211;58;6606;1
6605;13212;55;6606;3
16606;13213;20;6607;2
6606;13214;5;6607;3
16607;13215;70;6608;3
6607;13216;58;6608;1
16608;13217;15;6609;3
6608;13218;15;6609;3
16609;13219;54;6610;1
6609;13220;50;6610;1
16610;13221;18;6611;1
6610;13222;59;6611;2
16611;13223;6;6612;2
6611;13224;65;6612;1
16612;13225;3;6613;2
6612;13226;23;6613;1
6613;13227;4;6614;3
16613;13228;69;6614;2
6614;13229;2;6615;3
16614;13230;46;6615;1
6615;13231;14;6616;2
16615;13232;10;6616;3
6616;13233;21;6617;1
16616;13234;3;6617;2
6617;13235;3;6618;1
16617;13236;71;6618;2
6618;13237;31;6619;1
16618;13238;48;6619;2
6619;13239;47;6620;1
16619;13240;22;6620;3
16620;13241;58;6621;2
6620;13242;7;6621;3
6621;13243;44;6622;2
16621;13244;38;6622;2
16622;13245;51;6623;3
6622;13246;36;6623;2
16623;13247;8;6624;3
6623;13248;14;6624;1
16624;13249;4;6625;1
6624;13250;64;6625;3
16625;13251;57;6626;2
6625;13252;48;6626;1
16626;13253;43;6627;2
6626;13254;56;6627;3
16627;13255;6;6628;2
6627;13256;42;6628;2
16628;13257;9;6629;2
6628;13258;12;6629;1
6629;13259;64;6630;2
16629;13260;21;6630;2
6630;13261;59;6631;2
16630;13262;64;6631;1
6631;13263;63;6632;3
16631;13264;35;6632;3
6632;13265;61;6633;3
16632;13266;65;6633;2
16633;13267;22;6634;3
6633;13268;45;6634;3
16634;13269;69;6635;3
6634;13270;70;6635;2
16635;13271;22;6636;1
6635;13272;43;6636;3
16636;13273;54;6637;1
6636;13274;28;6637;2
6637;13275;61;6638;2
16637;13276;52;6638;1
6638;13277;36;6639;1
16638;13278;9;6639;2
16639;13279;52;6640;2
6639;13280;7;6640;3
16640;13281;46;6641;1
6640;13282;36;6641;2
6641;13283;6;6642;1
16641;13284;62;6642;3
16642;13285;51;6643;1
6642;13286;26;6643;3
6643;13287;5;6644;2
16643;13288;50;6644;2
16644;13289;18;6645;1
6644;13290;19;6645;1
16645;13291;35;6646;3
6645;13292;45;6646;3
16646;13293;65;6647;3
6646;13294;34;6647;3
16647;13295;48;6648;3
6647;13296;39;6648;2
16648;13297;3;6649;1
6648;13298;44;6649;3
16649;13299;47;6650;3
6649;13300;5;6650;1
6650;13301;42;6651;1
16650;13302;64;6651;1
16651;13303;25;6652;2
6651;13304;67;6652;1
6652;13305;38;6653;1
16652;13306;5;6653;3
16653;13307;26;6654;2
6653;13308;60;6654;1
16654;13309;9;6655;3
6654;13310;38;6655;2
6655;13311;14;6656;1
16655;13312;38;6656;2
6656;13313;39;6657;2
16656;13314;48;6657;2
16657;13315;49;6658;1
6657;13316;41;6658;1
16658;13317;58;6659;1
6658;13318;28;6659;1
16659;13319;10;6660;1
6659;13320;6;6660;3
16660;13321;14;6661;3
6660;13322;56;6661;1
6661;13323;49;6662;3
16661;13324;4;6662;1
6662;13325;67;6663;2
16662;13326;43;6663;3
16663;13327;44;6664;3
6663;13328;13;6664;2
6664;13329;71;6665;2
16664;13330;63;6665;2
16665;13331;32;6666;1
6665;13332;7;6666;3
6666;13333;34;6667;2
16666;13334;41;6667;2
6667;13335;7;6668;2
16667;13336;45;6668;3
6668;13337;50;6669;1
16668;13338;66;6669;3
6669;13339;14;6670;1
16669;13340;30;6670;3
6670;13341;42;6671;1
16670;13342;43;6671;3
6671;13343;44;6672;1
16671;13344;38;6672;3
6672;13345;21;6673;1
16672;13346;42;6673;1
6673;13347;40;6674;2
16673;13348;1;6674;3
6674;13349;42;6675;3
16674;13350;15;6675;2
6675;13351;40;6676;3
16675;13352;51;6676;1
16676;13353;36;6677;1
6676;13354;8;6677;3
6677;13355;28;6678;3
16677;13356;50;6678;1
16678;13357;58;6679;2
6678;13358;28;6679;3
6679;13359;71;6680;2
16679;13360;52;6680;1
16680;13361;19;6681;1
6680;13362;38;6681;2
6681;13363;38;6682;1
16681;13364;61;6682;1
6682;13365;47;6683;3
16682;13366;3;6683;1
6683;13367;7;6684;1
16683;13368;62;6684;2
6684;13369;13;6685;1
16684;13370;16;6685;2
6685;13371;63;6686;3
16685;13372;38;6686;1
6686;13373;4;6687;3
16686;13374;7;6687;1
6687;13375;52;6688;3
16687;13376;45;6688;3
6688;13377;17;6689;3
16688;13378;39;6689;2
6689;13379;47;6690;3
16689;13380;14;6690;2
6690;13381;20;6691;2
16690;13382;26;6691;3
6691;13383;44;6692;1
16691;13384;70;6692;2
6692;13385;30;6693;2
16692;13386;34;6693;2
6693;13387;39;6694;2
16693;13388;8;6694;3
16694;13389;18;6695;3
6694;13390;70;6695;1
16695;13391;9;6696;1
6695;13392;48;6696;2
16696;13393;33;6697;1
6696;13394;4;6697;3
6697;13395;43;6698;1
16697;13396;47;6698;1
16698;13397;12;6699;2
6698;13398;4;6699;1
6699;13399;10;6700;2
16699;13400;52;6700;3
16700;13401;53;6701;1
6700;13402;70;6701;2
16701;13403;37;6702;1
6701;13404;14;6702;1
16702;13405;22;6703;3
6702;13406;4;6703;1
6703;13407;43;6704;2
16703;13408;15;6704;3
6704;13409;3;6705;1
16704;13410;20;6705;1
16705;13411;32;6706;1
6705;13412;4;6706;1
6706;13413;63;6707;2
16706;13414;50;6707;3
6707;13415;39;6708;3
16707;13416;46;6708;3
6708;13417;63;6709;3
16708;13418;28;6709;2
16709;13419;46;6710;3
6709;13420;7;6710;1
6710;13421;57;6711;1
16710;13422;21;6711;1
6711;13423;31;6712;1
16711;13424;23;6712;1
6712;13425;64;6713;1
16712;13426;5;6713;1
6713;13427;37;6714;1
16713;13428;50;6714;3
6714;13429;56;6715;3
16714;13430;8;6715;2
6715;13431;23;6716;3
16715;13432;43;6716;1
6716;13433;23;6717;3
16716;13434;15;6717;3
6717;13435;65;6718;1
16717;13436;11;6718;3
6718;13437;18;6719;1
16718;13438;8;6719;1
6719;13439;13;6720;2
16719;13440;53;6720;2
16720;13441;26;6721;2
6720;13442;9;6721;1
6721;13443;61;6722;1
16721;13444;35;6722;2
6722;13445;61;6723;1
16722;13446;32;6723;2
6723;13447;20;6724;2
16723;13448;30;6724;1
6724;13449;19;6725;1
16724;13450;38;6725;2
6725;13451;48;6726;1
16725;13452;63;6726;2
6726;13453;24;6727;2
16726;13454;16;6727;3
16727;13455;31;6728;3
6727;13456;53;6728;3
6728;13457;19;6729;1
16728;13458;56;6729;3
16729;13459;21;6730;2
6729;13460;62;6730;3
16730;13461;38;6731;3
6730;13462;41;6731;2
16731;13463;70;6732;3
6731;13464;18;6732;2
6732;13465;49;6733;2
16732;13466;18;6733;2
6733;13467;4;6734;3
16733;13468;21;6734;2
16734;13469;58;6735;3
6734;13470;64;6735;1
16735;13471;52;6736;2
6735;13472;69;6736;1
16736;13473;10;6737;1
6736;13474;54;6737;2
16737;13475;31;6738;1
6737;13476;27;6738;1
16738;13477;37;6739;1
6738;13478;34;6739;1
16739;13479;26;6740;2
6739;13480;23;6740;1
6740;13481;39;6741;1
16740;13482;56;6741;3
6741;13483;31;6742;1
16741;13484;50;6742;2
16742;13485;30;6743;3
6742;13486;15;6743;1
16743;13487;55;6744;3
6743;13488;25;6744;2
16744;13489;64;6745;3
6744;13490;33;6745;3
16745;13491;11;6746;2
6745;13492;64;6746;2
16746;13493;49;6747;3
6746;13494;45;6747;1
16747;13495;15;6748;3
6747;13496;18;6748;3
16748;13497;38;6749;2
6748;13498;27;6749;3
16749;13499;27;6750;3
6749;13500;4;6750;2
16750;13501;33;6751;2
6750;13502;7;6751;3
16751;13503;68;6752;1
6751;13504;42;6752;1
16752;13505;22;6753;1
6752;13506;26;6753;2
16753;13507;58;6754;1
6753;13508;46;6754;1
16754;13509;59;6755;2
6754;13510;50;6755;1
16755;13511;54;6756;1
6755;13512;26;6756;3
6756;13513;15;6757;2
16756;13514;12;6757;2
6757;13515;68;6758;1
16757;13516;40;6758;2
6758;13517;70;6759;2
16758;13518;41;6759;2
6759;13519;27;6760;3
16759;13520;51;6760;3
6760;13521;20;6761;2
16760;13522;17;6761;2
6761;13523;42;6762;2
16761;13524;20;6762;1
6762;13525;25;6763;1
16762;13526;58;6763;2
6763;13527;10;6764;3
16763;13528;33;6764;3
6764;13529;24;6765;3
16764;13530;17;6765;2
6765;13531;31;6766;2
16765;13532;55;6766;3
6766;13533;52;6767;1
16766;13534;14;6767;2
6767;13535;32;6768;3
16767;13536;10;6768;3
16768;13537;51;6769;1
6768;13538;6;6769;3
6769;13539;6;6770;2
16769;13540;57;6770;3
16770;13541;58;6771;1
6770;13542;49;6771;2
16771;13543;63;6772;1
6771;13544;64;6772;1
16772;13545;27;6773;2
6772;13546;24;6773;2
6773;13547;22;6774;1
16773;13548;7;6774;1
16774;13549;24;6775;2
6774;13550;9;6775;2
16775;13551;66;6776;1
6775;13552;9;6776;2
16776;13553;42;6777;3
6776;13554;5;6777;2
16777;13555;53;6778;3
6777;13556;12;6778;2
16778;13557;58;6779;2
6778;13558;65;6779;2
16779;13559;52;6780;1
6779;13560;20;6780;2
16780;13561;37;6781;2
6780;13562;36;6781;3
16781;13563;29;6782;2
6781;13564;64;6782;2
16782;13565;53;6783;1
6782;13566;71;6783;2
16783;13567;64;6784;3
6783;13568;12;6784;3
16784;13569;7;6785;1
6784;13570;44;6785;2
16785;13571;45;6786;1
6785;13572;29;6786;1
16786;13573;63;6787;3
6786;13574;61;6787;2
16787;13575;70;6788;1
6787;13576;21;6788;1
6788;13577;29;6789;2
16788;13578;38;6789;1
6789;13579;9;6790;2
16789;13580;41;6790;1
6790;13581;28;6791;1
16790;13582;45;6791;3
6791;13583;39;6792;1
16791;13584;58;6792;1
6792;13585;26;6793;3
16792;13586;2;6793;1
6793;13587;20;6794;2
16793;13588;34;6794;2
16794;13589;8;6795;2
6794;13590;48;6795;2
6795;13591;63;6796;2
16795;13592;23;6796;1
6796;13593;67;6797;3
16796;13594;28;6797;3
6797;13595;19;6798;2
16797;13596;27;6798;3
16798;13597;28;6799;2
6798;13598;41;6799;1
6799;13599;57;6800;3
16799;13600;56;6800;2
6800;13601;42;6801;2
16800;13602;67;6801;3
16801;13603;15;6802;3
6801;13604;9;6802;3
6802;13605;56;6803;1
16802;13606;3;6803;2
6803;13607;31;6804;1
16803;13608;56;6804;3
6804;13609;6;6805;1
16804;13610;19;6805;2
6805;13611;24;6806;1
16805;13612;14;6806;2
16806;13613;55;6807;3
6806;13614;40;6807;2
16807;13615;60;6808;3
6807;13616;8;6808;3
16808;13617;27;6809;1
6808;13618;49;6809;3
6809;13619;6;6810;1
16809;13620;10;6810;3
6810;13621;61;6811;1
16810;13622;33;6811;2
6811;13623;2;6812;2
16811;13624;67;6812;2
6812;13625;6;6813;1
16812;13626;4;6813;3
16813;13627;61;6814;1
6813;13628;10;6814;1
16814;13629;5;6815;2
6814;13630;66;6815;1
16815;13631;10;6816;3
6815;13632;68;6816;2
16816;13633;44;6817;2
6816;13634;9;6817;3
6817;13635;71;6818;3
16817;13636;48;6818;3
16818;13637;5;6819;3
6818;13638;55;6819;1
6819;13639;60;6820;2
16819;13640;46;6820;1
16820;13641;29;6821;3
6820;13642;60;6821;3
6821;13643;26;6822;3
16821;13644;39;6822;1
16822;13645;70;6823;1
6822;13646;3;6823;1
16823;13647;53;6824;3
6823;13648;65;6824;3
16824;13649;71;6825;3
6824;13650;71;6825;2
16825;13651;24;6826;1
6825;13652;59;6826;2
16826;13653;49;6827;3
6826;13654;20;6827;3
16827;13655;8;6828;1
6827;13656;44;6828;3
6828;13657;22;6829;1
16828;13658;3;6829;2
16829;13659;68;6830;3
6829;13660;39;6830;3
16830;13661;39;6831;2
6830;13662;35;6831;3
6831;13663;68;6832;3
16831;13664;43;6832;1
16832;13665;66;6833;1
6832;13666;37;6833;3
16833;13667;3;6834;2
6833;13668;24;6834;2
16834;13669;44;6835;2
6834;13670;49;6835;3
16835;13671;46;6836;2
6835;13672;66;6836;1
6836;13673;29;6837;2
16836;13674;33;6837;2
6837;13675;61;6838;2
16837;13676;68;6838;3
16838;13677;66;6839;1
6838;13678;50;6839;3
16839;13679;48;6840;1
6839;13680;39;6840;3
16840;13681;58;6841;2
6840;13682;29;6841;3
6841;13683;57;6842;3
16841;13684;52;6842;2
16842;13685;48;6843;1
6842;13686;39;6843;2
16843;13687;45;6844;1
6843;13688;44;6844;1
6844;13689;29;6845;3
16844;13690;13;6845;1
16845;13691;35;6846;2
6845;13692;44;6846;1
6846;13693;34;6847;3
16846;13694;39;6847;1
16847;13695;22;6848;2
6847;13696;45;6848;3
6848;13697;8;6849;3
16848;13698;43;6849;3
16849;13699;13;6850;3
6849;13700;34;6850;1
16850;13701;56;6851;2
6850;13702;50;6851;3
16851;13703;69;6852;2
6851;13704;12;6852;3
16852;13705;41;6853;3
6852;13706;47;6853;2
16853;13707;12;6854;3
6853;13708;51;6854;3
16854;13709;37;6855;2
6854;13710;38;6855;3
16855;13711;1;6856;2
6855;13712;69;6856;1
16856;13713;20;6857;3
6856;13714;41;6857;1
